Field,date,l1_category,l1_category_id,l2_category,l2_category_id,store_id,variant_id,variant_name,group_id,selling_price,mrp,in_stock,inventory,is_sponsored,image_url,brand_id,brand
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,547322,Om Sweets Falahari Aloo Lachha,824038,80,80,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/1cca2e8d-6a34-499f-9622-324333b24703.png,,Om Sweets
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,546833,Jabsons Mathri/Matthi,817039,70,70,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/7b31f744-c71b-47d2-a49a-e0fdf9f4c25b.png,,Jabsons
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,546827,Jabsons Lemon & Chilli Roasted Peanuts,2108185,75,75,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/8f156ac7-8b1c-4fa7-b30e-bfb48f19c75d.png,,Jabsons
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,520032,Daadi's Crips Wheat Butter Garlic Khakhra,722833,86,90,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f0259fc3-50fa-4c21-8c57-1fc83e359f2e.png,,Daadi's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,474086,"Kari Kari Rice Cracker Peanut Mix Namkeen Snacks, (Chilli Garlic)",2107142,50,50,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/4b34c135-f661-47cc-b55b-b56b32387ecb.png,,Kari Kari
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,546829,Jabsons Tikka Masala Coated Peanuts,817035,76,80,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/fb3f86a8-f39c-4738-a09d-ec58c0dce0b3.png,,Jabsons
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,546835,Jabsons Onion & Garlic Green Pea Snack,828897,95,100,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/563dfa65-97ed-4767-bb0a-435b4947518a.png,,Jabsons
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,527041,Mr. Makhana Classic Bhelpuri,801614,119,140,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/a24ea3bf-8289-49fc-b39b-953de19f6526.png,,Mr. Makhana
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,446980,Bikano Bhakarwadi Namkeen,541414,136,140,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/4377406d-3460-4d58-bd04-82703f15fb7a.png,,Bikano
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,594852,Unibic Swaadesi Bikaneri Bhujia,1279320,90,100,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f24da692-a49e-4e85-bdf5-971ddded5355.png,,Unibic
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,520031,Daadi's Crips Wheat Nachos Khakhra,722832,86,90,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/9f541440-32a6-4c13-8333-498a728f73bf.png,,Daadi's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,660287,"Wingreens Farms Flatbread, Italian Herb",2066638,135,150,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/165938cf-eef3-4b62-a330-9a7cbc41faa0.png,,Wingreens Farms
,2025-08-04,Munchies,1237,Namkeen Snacks,29,30303,599408,Healthy Master Roasted Quinoa Khakhra,1321610,199,230,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/d5875090-3ce3-44d5-90da-6f50b3c4f338.png,,Healthy Master
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,368821,Daadi's Bajra Methi Khakhra,679535,86,90,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/9c3370a7-2a6e-4140-8b41-e7aff199e7d9.png,,Daadi's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,521824,Haldiram's Peri Peri Seasoning Mathri/Matthi,801631,57,99,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/8a36ffc1-73af-40d5-a83e-8cb811462c53.png,,Haldiram's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,500401,Haldiram's Plain Namak Para,675714,57,99,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/99fa852f-0f46-4ce7-b43b-1448e060037f.png,,Haldiram's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,657878,Shareat Get Set Treat Pani Puri,2048280,87,159,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/1f9e980a-2984-4431-808c-187954cb1463.png,,Shareat
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,656571,Shareat Foochka Millets Pani Puri,2034675,55,99,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/84c785c5-dfe2-40f7-af7a-6bf72cf908b0.png,,Shareat
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,657877,Shareat Sweet & Spicy Pani Puri,2048279,66,119,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/172089fd-2d3e-4db7-8b43-a7e267a0bd6d.png,,Shareat
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,656573,Shareat Whole Wheat Foochka Pani Puri,2044483,39,69,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/dee969f5-c253-4650-a1ff-b56327e26cef.png,,Shareat
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,497894,Bingo Tedhe Medhe Nut Crackers / Peanuts - Pack of 3,790049,105,156,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/4d21ffc3-17a5-43cd-83a3-10e8a10322ff.png,,Bingo Tedhe Medhe
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,495323,Let's Try Party Mix Peanuts,790053,115,150,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/9fe4263b-684f-442c-a1f2-edff33f9742a.png,,Let's Try
,2025-08-04,Munchies,1237,Namkeen Snacks,29,30303,618335,Shrego Roasted & Salted Peanuts,1902818,179,200,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/b97a153f-84fd-4bcf-9c66-713cb7faac56.png,,Shrego
,2025-08-04,Munchies,1237,Namkeen Snacks,29,30303,618332,"Shrego Roasted Peanuts, - Unsalted",1902823,449,500,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/fd755644-bc59-465e-96dd-8429be5de40a.png,,Shrego
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,17226,Tong Garden Salted Peanuts,299813,144,160,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/2bb563d2-4a01-44b4-a3f0-ed12cad2c618.png,,Tong Garden
,2025-08-04,Munchies,1237,Namkeen Snacks,29,30303,600832,Shrego Classic Salted Roasted Peanuts,1326949,195,200,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/2ba35902-f29a-4bf6-b201-a3b088f14b47.png,,Shrego
,2025-08-04,Munchies,1237,Namkeen Snacks,29,30303,600820,"Shrego Khari Sing Traditionally Roasted Salted Jumbo Peanuts, with Husk",2078361,195,200,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/ea72af67-85ed-46d4-b922-09e40dcb2f6d.png,,Shrego
,2025-08-04,Munchies,1237,Namkeen Snacks,29,30303,606490,Shrego Light Roasted Whole Peanuts,1343210,195,200,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/316f7e60-c91c-4895-ba53-81cd6a1cb1c7.png,,Shrego
,2025-08-04,Munchies,1237,Namkeen Snacks,29,30303,625591,Shrego Roasted Unsalted Peanuts,1904698,195,200,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/66acfc93-9770-4576-8da7-b76e4c34a549.png,,Shrego
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,159879,"Jabsons Roasted Peanuts, Classic Salted",637891,70,70,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/7490f5b1-1842-47ad-b4a8-a57a094c43b1.png,,Jabsons
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,19803,Jabsons Tandoori Roasted Peanuts,637870,75,75,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/0a05c44c-4344-415b-9766-2179ce704b00.png,,Jabsons
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,546834,Jabsons Dry Samosa,817040,70,70,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/16f2697e-2b0c-4d5f-8ea9-6091a9dece23.png,,Jabsons
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,622439,Wheafree Gluten Free Namak Para,1885499,171,180,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/04e5a631-705d-473f-9a74-f5a4323c407d.png,,Wheafree
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,616760,Farmley Peri Peri Flavoured Makhana,1903843,146,159,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/ade1f934-23ca-4acd-bc9a-a0d6a497f00e.png,,Farmley
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,359091,Cornitos Pop n Crunch Roasted Cashew (Lightly Salted),1910631,406,410,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/e3d7d649-c460-41fa-9721-cda55d14dea4.png,,Cornitos Pop n Crunch
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,288386,Tong Garden Salted Cocktail Nut Mix,790009,252,280,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/a9fd3b34-9180-415a-81a7-5fddffba5c7a.png,,Tong Garden
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,428693,Cornitos Pop n Crunch Roasted Salted Pumpkin Seeds,1913017,248,250,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/7f538b88-dcbf-4e53-8f2e-b4eeac29ba00.png,,Cornitos Pop n Crunch
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,438506,Tong Garden Roasted Salted Seeds,1911057,154,175,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/c209303f-7e0e-48b1-af2f-857d69178ae1.png,,Tong Garden
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,481197,Parle Chatkeen Khatta Meetha Mixture Namkeen,828862,139,200,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/3eb39fd9-0b21-4c98-8a8e-b22c90549593.png,,Parle
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,438379,"Cornitos Pop n Crunch Party Nut Mix - Salted Peanuts, Corn Nut & Coated Green Peas - Pack of 2",789995,294,300,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/46eaeeec-4fd3-45c2-b5ff-702ade849d48.png,,Cornitos Pop n Crunch
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,481058,"Open Secret Nutty Tandoori Masala Nut Mix (Almonds, Peanuts & Cashews) - Pack of 2",801533,309,650,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/b8efe105-871a-465a-8258-ed53d7936ce2.png,,Open Secret
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,482041,Omay Foods Roasted Potato Flakes (Tangy Masala) - Pack of 2,1882661,75,80,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f07b5183-5ecf-4251-a2c3-8ca81712fa68.png,,Omay Foods
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,481059,Open Secret Flavoured Cashew - Namkeen Cream & Onion - Pack of 2,951822,432,650,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/5be7655c-e595-4c48-bdb5-d187e23a79ba.png,,Open Secret
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,656612,Farmley Cream & Onion Flavoured Makhana - Pack of 2,1903853,269,318,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/63abdf01-ad95-4b10-8a21-41c979d3d633.png,,Farmley
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,656621,Farmley Cheesy Cheddar Flavoured Makhana 55 g - Pack of 2,1761034,269,318,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/5543df9d-6996-46e0-962b-60d1e6c11396.png,,Farmley
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,622442,Wheafree Gluten Free Mathi,1885612,190,200,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/2354e2ba-47a5-467f-b865-27232e82bc28.png,,Wheafree
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,481576,Gulab Mota Chips / Aloo Chips,792540,72,100,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/5bc81017-9caf-4238-9b1a-8d518dc12d1f.png,,Gulab
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,25678,Haldiram's Punjabi Masala Papad,223853,65,65,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/db493b9b-80f1-4c41-9bbc-d60c9df5f66f.png,,Haldiram's
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,481020,DNV Appalam Papad,538573,34,50,True,6,False,https://cdn.grofers.com/da/cms-assets/cms/product/2332b248-a44c-42ed-97ec-f8e09e01afff.png,,DNV
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,481019,DNV Sabudana Papad,224021,42,50,True,23,False,https://cdn.grofers.com/da/cms-assets/cms/product/2cfeb809-f5ae-4de9-bee9-db6c626ba891.png,,DNV
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,15558,Lijjat Moong Dal Papad,1396457,77,77,True,7,False,https://cdn.grofers.com/da/cms-assets/cms/product/d9b349bc-c4a4-4afe-b130-75640f409e7b.png,,Lijjat
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,138835,Lijjat Plain Urad Dal Papad,1396473,77,77,True,14,False,https://cdn.grofers.com/da/cms-assets/cms/product/4cba19d7-8a60-49c8-9598-669cb459cfd3.png,,Lijjat
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,18925,Lijjat Punjabi Masala Papad,223837,89,89,True,6,False,https://cdn.grofers.com/da/cms-assets/cms/product/c99ba260-93ab-4b1b-86cb-26896db62ac3.png,,Lijjat
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,501328,Ramji Pani Puri Papad,677464,34,45,True,7,False,https://cdn.grofers.com/da/cms-assets/cms/product/4084a9e5-08a8-4ffb-ac00-47cc808126e4.png,,Ramji
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,18725,Mother's Recipe Potato Papad,223836,32,34,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/f1a47d18-bc40-4267-b3a9-daa57772e126.png,,Mother's Recipe
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,500884,Ramji Mix Fryums,676478,58,80,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/fd942d4a-bacd-4811-bfd4-d1610792aefe.png,,Ramji
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,680048,Ramji Garlic Fryums,2156012,50,80,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/10a11cee-70e2-47c8-8b83-24fd51da5e17.png,,Ramji
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,680067,Ramji Onion Fryums,2152978,50,80,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/a20bd4a8-c11f-4ef1-ba40-11479fff10eb.png,,Ramji
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,501327,Ramji Net Fryums,677419,58,80,True,6,False,https://cdn.grofers.com/da/cms-assets/cms/product/d0923205-52a5-452a-b773-032aa2d14773.png,,Ramji
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,500882,Ramji Tingo Fryums,676476,58,80,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/5b6c71ff-2992-497e-ab7c-7d7421ac4fdf.png,,Ramji
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,481018,DNV Red Chilli Sabudana Papad,538575,21,50,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/5732b607-ba82-4a21-b384-cb8e034c15fb.png,,DNV
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,500883,Ramji Wheel Fryums,676477,58,80,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/a17b96c4-789f-4eb2-8f10-23546f413fa7.png,,Ramji
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,680057,Ramji Sago/ Sabudana Papad,2156713,68,110,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/2fc53ad4-1c10-43d8-8846-177980f163a7.png,,Ramji
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,546158,Ramji Sabudana Papad,814846,70,110,True,5,False,https://cdn.grofers.com/da/cms-assets/cms/product/e945c4b8-a40b-4c10-b200-e3f0e4b59543.png,,Ramji
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,28242,Mother's Recipe Rice Papad - Jeera,616744,23,25,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/f7b342b3-e293-4521-b3cf-a5580a380ada.png,,Mother's Recipe
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,19448,Mother's Recipe Moong Dal Papad,1396461,65,75,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/63a9af92-3c80-4b29-87bd-b0171afa7609.png,,Mother's Recipe
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,619214,Mother's Recipe Appalam Papad,1839498,40,50,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/1ab0e056-eaed-4a28-a0b1-fc844b068ede.png,,Mother's Recipe
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,60433,Bikaji Dil Khush Moong and Urad Dal Papad,1396465,129,135,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/3d3cf701-ad17-41bd-a015-5344b8d9cb22.png,,Bikaji
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,19927,Mother's Recipe Sabudana Papad,223843,32,34,True,13,False,https://cdn.grofers.com/da/cms-assets/cms/product/b948bd84-3469-4a2f-b4a9-889f24202d79.png,,Mother's Recipe
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,546154,Ramji Jeera Rice Papad,814841,63,99,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/542c47ae-ec2b-4cde-a2fa-9be8eb44c0f0.png,,Ramji
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,17503,Mother's Recipe Punjabi Masala Papad,223830,77,87,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/7e6b11f6-1d1b-4fc5-bd15-0b0013521336.png,,Mother's Recipe
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,612377,Ram Bandhu Moong Papad,1489816,59,90,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/2beabc77-082c-4841-bc2b-1c293968c523.png,,Ram Bandhu
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,19447,Mother's Recipe Chana Masala Papad,223840,75,85,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/c437f380-623f-4eed-bac3-bf9c71c2c2c4.png,,Mother's Recipe
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,609556,Mother's Recipe Onion Fryums,2142479,34,34,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/a6e75275-6d53-47cb-ae99-6121f9142f3b.png,,Mother's Recipe
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,609537,Mother's Recipe Garlic Red Chilli Fryums,2142481,34,34,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/59038434-1bec-42ee-bd2c-fa3fc2ef35a6.png,,Mother's Recipe
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,609553,Mother's Recipe Garlic Green Chilli Fryums,2142477,34,34,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/fac23909-2ecd-4068-b05c-cf8b8e56bfe3.png,,Mother's Recipe
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,612383,Ram Bandhu Punjabi Papad,307275,63,96,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/487fd1cc-91ef-47e5-96ef-4baafd156421.png,,Ram Bandhu
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,606932,Whole Farm Special Urad Dal Papad,1794264,34,100,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/1cdd6036-6930-4857-a826-cefe5dd2b874.png,,Whole Farm
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,606938,Whole Farm Premium Moong Special Papad,1372266,59,100,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/e31bea6c-2b29-4f5a-ac00-0ed4f8b7246c.png,,Whole Farm
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,481014,DNV Chana Masala Papad,538570,73,85,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/b02a0c29-afea-4b7b-8f4e-ee89a3ce3bb8.png,,DNV
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,606930,Whole Farm Premium Punjabi Urad Dal Papad,1794258,38,100,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/d6de7c37-1254-439e-9c5d-345039063741.png,,Whole Farm
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,606926,Whole Farm Premium Appalam Papad,1794255,59,100,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/a9240291-67cd-4818-bcff-1e236d406c23.png,,Whole Farm
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,35588,Lijjat Urad Dal Papad,1396463,96,96,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/88e239a6-f907-4710-b4f2-c8b37ca2d4ad.png,,Lijjat
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,28215,Mother's Recipe Green Chilli Garlic Papad,1396509,65,75,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/83094172-723a-43e1-bcfe-f332cb2c36f7.png,,Mother's Recipe
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,22606,Lijjat Garlic Papad,223845,77,77,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/c46429ad-f9b2-42b2-b446-76b393e49c2e.png,,Lijjat
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,481017,DNV Punjabi Masala Papad,538574,76,85,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/fed40b29-0dc3-46b2-9b1f-05ce09a734f4.png,,DNV
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,41405,Haldiram's Medium Masala Papad,223884,65,65,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/3081369c-d4af-412e-b426-2965fcd58a63.png,,Haldiram's
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,547197,Ramji Sabudana Potato Papad,1396711,70,110,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/11b92b98-8fbc-4475-98cb-ad2f5049c2e8.png,,Ramji
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,28241,Mother's Recipe Rice Papad - Ajwain,616414,23,25,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/3d235cee-21b5-4f84-b3c8-41d2c7ba8192.png,,Mother's Recipe
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,481015,DNV Classic Plain Dal Papad,1396477,60,75,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/84b66193-982a-43ad-896a-209847c8783e.png,,DNV
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,546152,Ramji Mini Potato Papad,814839,70,110,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/b1336968-3320-4eba-adbe-b033d2f94b57.png,,Ramji
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,612373,Ram Bandhu Udad Papad,1489831,59,90,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/bf1bfa34-75f6-47d7-9d1e-337138632fd9.png,,Ram Bandhu
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,606937,Whole Farm Premium Moong Punjabi Papad,1366514,40,100,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/3ef33e7c-54b0-4f50-8c65-ee7a2b4efea8.png,,Whole Farm
,2025-08-04,Munchies,1237,Papad & Fryums,80,37740,60434,Bikaji Baat Cheet Moong and Urad Dal Papad,1396467,129,135,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/6759d47c-b3ae-4ba6-9ed6-b91858d271c7.png,,Bikaji
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,11150,Uncle Chipps Spicy Treat Flavour Potato Chips,527890,20,20,True,50,False,https://cdn.grofers.com/da/cms-assets/cms/product/871988d1-1b77-476f-8dec-922930ad2c4b.png,,Uncle Chipps
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,432775,Lay's India's Magic Masala Potato Chips,438085,30,30,True,50,False,https://cdn.grofers.com/da/cms-assets/cms/product/7806dadc-a3c9-4cec-869f-90879c1f345c.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,67372,Kurkure Masala Munch Crisps,1910366,20,20,True,50,False,https://cdn.grofers.com/da/cms-assets/cms/product/c33863d9-3501-4fbc-986f-d0cd1000158d.png,,Kurkure
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,289152,Lay's West Indies Hot n Sweet Chilli Flavour Potato Chips,782262,20,20,True,15,False,https://cdn.grofers.com/da/cms-assets/cms/product/b4992782-f47e-4fda-a0c6-4c9e422b9654.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,57435,Lay's Classic Salted Potato Chips,561720,20,20,True,32,False,https://cdn.grofers.com/da/cms-assets/cms/product/f55e87f5-ecab-4d91-aca9-62883084374d.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,574,Lay's Chile Limon Flavour Potato Chips,682288,20,20,True,50,False,https://cdn.grofers.com/da/cms-assets/cms/product/0293e130-cbdc-402a-af48-bdd7da6e5462.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,223819,Lay's Crispz Herb & Onion Potato Chips,816470,20,20,True,33,False,https://cdn.grofers.com/da/cms-assets/cms/product/e4a25547-0e12-4299-a2ab-3ee7d7ffbe66.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,367837,Kurkure Puffcorn Yummy Cheese Puffs,1910340,20,20,True,50,False,https://cdn.grofers.com/da/cms-assets/cms/product/38f3be41-8612-44c0-9e54-69abedfb07a5.png,,Kurkure
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,577,Lay's Spanish Tomato Tango Potato Chips,438083,20,20,True,44,False,https://cdn.grofers.com/da/cms-assets/cms/product/c586c4d2-5b80-49f8-bd16-10c9c647c958.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,116824,Kurkure Chilli Chatka Crisps,1910333,20,20,True,50,False,https://cdn.grofers.com/da/cms-assets/cms/product/5ce79c46-e60f-43dc-bdfe-f11985feb790.png,,Kurkure
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,496951,Let's Try Potato Chips /Wafers,2159870,44,60,True,50,False,https://cdn.grofers.com/da/cms-assets/cms/product/bb55af8f-b7d7-49e6-824c-c4a7d84b6bfc.png,,Let's Try
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,482828,Haldiram's Takatak Chatpata Masala Stick,761768,22,25,True,28,False,https://cdn.grofers.com/da/cms-assets/cms/product/02a26f91-4c2d-400c-84c3-1d33b222acb4.png,,Haldiram's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,432774,Lay's American Style Cream & Onion Potato Chips,561608,30,30,True,16,False,https://cdn.grofers.com/da/cms-assets/cms/product/8e3a3fc7-66cf-403f-ae22-a5ccb07103c7.png,,Lay's
